cluster_id,summary,original_reviews
403,"sandisk is usually my go to brand for removable media. works as it should, and has lifetime warranty. if a malfunction occurs, he will send the replacement at no cost. it comes in 'a nice case to protect it when not being used'","['can there be anything wrong with a sandisk product? the items read to it sooooo quickly, i am quite happy,', 'works as expected. based on price and performance this may be a best of breed product. i have found the sandisk brand to be dependable.', 'i have always been pleased with the sandisk products and this one is no exception. it works as advertised. i would purchase it again.', 'would recommend friends. worked as expected and transfer is speedy. always a fan of sandisk where they make they product quality.', 'i used it and it worked fine. i try to buy many of sandisk products more often but its a bit pricey', ""works as expected. i suspect this is why so many people trust sandisk. i hope they stick with maintaining the integrity their products have earned. i often pay a little more from sandisk but i have never been disappointed with their products as i have others like adata. in fairness to adata, who failed to make good on any of the several defective products i purchased from them, i have never had to test sandisk's warranty as i've never had a failure. perhaps their product support is just as bad as adata's but i've never had the opportunity to test it!"", ""however, sandisk replaced it and didn't charge for shipping. so i guess i'll wait and see how long this one lasts."", 'works great, low cost, fast, and the bright red makes it easier to find when it gets dropped or misplaced. sandisk is usually my go to brand for removable media.', 'superb quality!seems to never gets full..got it sooner than expected..did my research before making my move and i was sold with sandisk', ""i purchased this for my husband, he's had this quite a while now and love it sandisk is a reputable product."", 'works as it should, and has lifetime warranty. in case of malfunction which i had after several months , sandisk will send a replacement at no cost.', 'as to be expected this sandisk works as advertised in my garmin 850 gps. i am satisfied with this product.', ""hasn't even blinked in my mp3 player, and gave me loads of room for expanding my library. i trust the sandisk name with all my electronic gear."", 'works great have used sandisk many times always a good product at a great price. it comes in a nice case to protect it when not being used.', ""already bought this one last may but you can't beat the new price. original sandisk products never failed me before. just be careful where to buy."", ""well, it's a sandisk. never had an issue with one and this one was no exception. good product. good price.""]"
404,sandisk is a great brand and it has failed. they will replace it if they are letting you steal them from their customers. the price the warranty they're allowing them to steal from them.,"['sandisk is a great brand and it has failed. i have purchased several of these so i think it was just bad luck. i am sure amazon will replace it.', 'comes with a lifetime warranty. had one fail once, sent it back to sandisk, they sent me a new one!i have been using sandisk for years. that was the only time one ever failed!!!', 'first two order of this item were fails. they both failed around six months of use. however, sandisk honored their warranty and completely replaced the items. still using it, and pretty happy.', ""and you wouldn't believe what sandisk put me through to get a warranty replacement. however i finally got the replacement and it has been working fine ever since."", ""i think i got 8 or 9 months out of this before it started to fail. it is still working intermittently but my phone will suddenly stop being able to read it for no apparent reason. 34 designed for durability 34 my foot. it might survive in salt water but it didn't survive in a phone that, frankly, doesn't get a whole lot of use. this is the first sandisk product i've ever had fail on me. it may still be under warranty but i don't care. now that i have to replace it i'm going to go with another brand."", 'the first unit i received had the dreaded defect where it would disconnect then reconnect which was super annoying. sandisk has a very nice online warranty software in place and since it was a known issue they were speedy with a replacement. the new unit works perfectly and provides plenty of space. as a manufacture it was nice to be treated as i treat my customers from such a larger company.', 'to be the man you gotta beat the man brotha. and sandisk is beating the man wit a stick. the price the warranty they are they are letting you steal these from them. so get your hands on some before they realize they giving out the hook up and bam they 100 again.....lolgo sandisk go amazon. i bought 3 and gone buy 3 more.']"
405,i bought a full size sandisk ultra 16gb class 10 all the same specs except size theoretically. the read seems to be 35 bs compared to the whole size card with write speeds of 22 to 25 cs and 42 ds.,"['all the horror stories about sd memory not really being the density reported. i loaded two of these things to the max. all data is accessible.', 'i ran several tests both on my computer, and my phone it wrote at 6mb and read at about 6 to 10 depeneding on its mood. i bought this to replace a generic 32gb class 10 card that i lost so dang small i droped it and could not find it. that card actual wrote at 11 to 12mb and read at 20mb. i went with sandisk because my phone came with a class 2 that performs more like a class 6. what a waste of time. refunded this item', ""i was working with a three of these cards using the included adapter, and thought they were slower than they should be. i just bought a full size sandisk ultra 16gb class 10 all the same specs except size theoretically for a different project, and it writes over twice as fast on the same computer! the write speed on this card is between 7 and 10 mb s, the read seems to be 35mb s, compared to the full size card with write speed of 22 to 25mb s and a read speed of 42mb s this is from an imaging program, not a benchmark program, so it's not checking different sizes of transfer and the like . compare that with a transcend 4 gb class 4 card, the write speed is nearly identical 7 to 9mb s , while the read speed on the class four is 12 to 13mb s, significantly slower, as expected.the read speed is good, but the write speed is abysmal! if it says class 10 , it should be somewhat close to the class 10 spec.i'm returning them."", ""i ran the disk utility function in ubuntu linux 12.04 lts. minimum read 13.7, maximum read 15.1, average read 14.9. that's more than acceptable, given the class 10 designation."", ""i bought two of these at different times. both of them had the retail packaging with the android on them and the model number matched the packaging.the first one was 32gb. i tested this out with dd on my built in sd card reader on my mbp and on a gfr204sd usb device and couldn't get more than 8 mb s average write speed. would bounce up and down between 6 and 10. the class speed is supposed to be the minimum, not the maximum. r w off the hdd was above 20, so that wasn't the bottleneck. neither is uhs compliant, but i should at least be able to get the class 10 rating out of this. read 30 mb s is pretty accurate.the second one 64gb i tested by just watching activity monitor to see if it was in the ballpark. bounced between 8 and 10 copying from a hard drive or a ram disk. sounds like probably class 10. read speed to ram disk was about 24 mb s."", ""its going back because it doesn't meet spec.tested with h2testw, write speed is only 9.69 mb s. read speed is good at 18.80 mb s. although sandisk claims up to 30mb s meanwhile, a class 10 32gb transcend sd card i have writes at 15.30 and reads at 18.20.i also have a few class 6 4gb sandisk microsd cards writing at 15.40 and 15.50. reading speed is 18.40 and 18.30.i also have a class 4 kingston card that beats this class 10 sandisk.""]"
406,"samsung galaxy tab 2 7 doesn't have a uhs1 rated port. evo 3d doesn’t has an 'uHs 1' port, but to be half the speed of my class 4 card - i could believe if it was the same speed as my old card, maybe","[""this card would not show 64 gb until i spent 60 on a card reader that supports sdxc, and after doing that, it is transferring at class 1 speed. i managed to get it formatted in fat32 with 59 gb free for my cowon j3, but it's taking 10 hours to transfer 30 gb to it. i got a refund because this is not the service and quality i paid for. i just hope the music lists on my pmp when i turn it on tomorrow. i have it in the microsdxc slot of the aft pro 57u, which is connected to a syba via vl800 usb 3.0 card. feel free to tell me i am doing it wrong and how to get class 10 speed.update the transfer finished, but the data does not show in my cowon j3, so the early versions that worked are gone. do not buy these for a device that is not sdxc specific because they have changed something in them."", 'after doing some tests between a generic memory card and this sandisk i am very disappointed. i bought the 32 gig class 10 card.i swore i picked original packaging but it was shipped with out original packaging... i will be returning this card for the following reasons these tests were done using the sd card ports on my pc.my generic class 6 32 gig card has upload speed of 22mb write and a transfer speed of 8.5.my sandisk i just bought, it has an upload speed peaking at 32mb write and a transfer speed of 6.5 to maybe 8.5 if im lucky.the write speed is ok, but why is the transfer speed so much more low. why isnt it at least 10mb if not 12mb if sandisk is typically so modest in their classifications?and whats the deal with the no classification marking on this sd card... i dont see class 10 anywhere on this card....amazon you will be getting this back!', ""this ultra high speed card is about half the speed of the class 4 card i was using. 10mb s read and 6mb s write is more than a little below where a device with this rating should perform. i could believe if it was the same speed as my old card, maybe my brand new samsung galaxy tab 2 7 doesn't have a uhs1 rated port, but to be half the speed of my class 4 card, this uhs1 thing clearly is penciled on by marketing monkeys and sold without any testing or quality control. i wish i knew how to rate with 0 stars."", ""while i got this card as a deal of the day on amazon, i would gladly pay 79.99 for it!with that said, there has been some skepticism related to the serial number of the card as it is displayed on amazon. i can confirm that i received a brand new 64 gb card with the serial sdsdqua 064g u46a. the packaging of the card says that it is a class 10 uhs speed class 1. after formatting copying over 20 gb of data from my evo 3d's previous card, i get write speeds of about 9 mb s and read speeds of about 20 mb s. i am fine with this, and can not complain because i don't believe the evo 3d is intended to be compatible with sdxc cards, however it does work just fine.""]"
407,"a go pro camera will benefit greatly from the enhanced storagecapacity.put it in digital camera, and you won't need to worry about running out of space.","[""shop around, and you will be surprised how good of a deal this is.combine it with something else to get free shipping, and it's a low cost winner.technically speaking it works great, especially for a go pro camera which will benefit greatly from the enhanced storagecapacity.put it in a digital camera, and you won't need to worry about running out of space.just bought my second one, that's how much i like recommend it"", ""get just about you want in it, plenty of space to keep your best shots and memories. it's the best and the price is very reasonable."", ""bought this along with my gopro hero 3 and it's been in that ever since. it's nice to have a ridiculous amount of storage while running around with a gopro because who wants to have to change chips when you're out on a jetski... or falling out of a plane from 15,000 feet?"", 'happy to have gotten this for a steal price! definitely a lot of space than i need for my gopro or dslr camera, but more is so much better than less!', ""you'll need the added space once you start enjoying your new go pro ,so why not get the bigger storage anyway"", 'good amount of space for the stuff i want to do, and fits in my gopro. what more can i say?']"
408,"i have been using the helmet for several months in a helmet cam. works as expected, no glitches or problems. using it with my contour roam2 helmet camera.","['came too late in the ski season but will be mounting it on my bike helmet this summer and then again when the ski season starts on my ski helmet.', 'i have been using it for several months in a helmet cam, several times a week. no problems so far.', 'works as expected, no glitches or problems. using it with my contour roam2 helmet camera. frustration free packaging was nice.']"
409,the video picture quality is right on. works fine with my gopro camera. so far haven't got any issues. i bought two of these for use in my hero cam.,"[""i bought two of these for use in my hero cam. i've had no problem with these and the video picture quality is right on. this is a good value."", 'no issues so far, stores a lot of video. not too expensive and no issues with quality or speed. works fine with my gopro camera. highly recommend.', ""so far haven't got any issues. i'm using it to record video with my gopro and it works fine. i'm also considering buying another one for my cellphone""]"
410,it comes with the bigger d card so you could put it in my camera and promptly filled it up. already have so much info on such an item.,"['memory card works awesome and for this much memory for the price is awesome. i use it for my gopro but you can use it for anything that can take a micro sd. comes with the bigger sd card so you can put it into a card reader or computer that reads sd cards.', 'what accolades can one say about an sd card that works and is an economical buy. put it in my gopro camera and promptly filled it up.', 'not cheap but really quite amazing that they can now fit so much info on such a small item. already have a 16 gb version and expect this will perform the same. comes with an adapter and also a plastic case that holds both the micro sd card and adapter which is nice.almost wish they made a bigger capacity version as i use this with a gopro and even this 64 gb model will fill up quickly.']"
411,"i bought this for my sony action cam, it gives me more than 8 hours of video using 1080 with 30 fps. the card seems well able to quickly handle the amount of data that gets pumped to it. would definitely buy again.","[""i use this with a 1080p video camera and it performs very well. it doesn't have any issue keeping up and the transfer rates when interfacing with a computer are high."", 'i bought this for my sony action cam, it gives me more than 8 hours of video using 1080 with 30 fps.', ""i use this in a high def camcorder to record 1080p video. i've had no problems with clipping. the card seems well able to quickly handle the amount of data that gets pumped to it. i've not had any quality control issues or data loss, either. would definitely buy again.""]"
412,the sd card adapters make things much easier to transfer files to other devices. the card is excellent and very fast with my gopro hero 3 camera.,"['price was right, shipping quick, class 10 card for hd video in my gopro.hard to rate it since memory cards are pretty much memory cards. nothing jumps out as excellent so that is why 4 of 5.', 'purchased in florida so the price was just fab, the card is excellent and very fast with my gopro hero 3 and an absolute must', 'good price for a 64gb card. purchased it to go along with the hero3 camera. just what i needed to complete the set', 'price was great, delivery was on time, now i have plenty on storage in my gopro hero 3, the sd card adapters makes things much easier to transfer files to my other devices.', 'its ffast light weight.. great price nothing to say here.. just a memory carduse it for my gopro hero 3 black']"
413,the pc is not able to transfer files to the usb. i am using a samsung galaxy note 2 and file transfer speed is mediocre. it does act as peppier but when plugged straight into card reader.,"['i wished it came with some sort of usb converter so i can transfer files faster to my pc. i am using a samsung galaxy note 2 and file transfer speed is mediocre.', 'i used this in my samsung galaxy tab 2.0, and transfer rates are pretty good when going straight through usb. it does act a little peppier however when plugged straight into a card reader.']"
414,the 32gb card was unmounted from my samsung'sgs. it popped the card into the computer and showed a single partition of 0 bytes. mounted it back in the phone and booted into recovery - it died and wouldn't even reformat.,"[""having used sandisk before in my photography, i of course went to them when it was time to outfit my new samsung galaxy s3 with an internal microsd card. i spent the extra bucks over comparably no name micro sd cards and bought this variant. i took quite a few pictures and even transferred an album from my computer so i coud show it to friends on the go.after less than two months, the sandisk microsd card started acting up. it was not recognized, stopped, restarted, removed itself, reinstalled itself onto the phone erratic behavior. here is where i should have taken it out immediately and tried to recover anything i could before things hit the fan...unfortunately i waited too long and this morning, for no other reason than i turned my phone on, the card shows up as blank. neither my windows pc, nor my mac, can even detect the card and yes, i tried two different adapters, and i tried the sandisk recovery which found no recoverable files even though i checked all file type extensions.i've apparently lost all the pictures i had on there. to top it all off, my gf's cheap no name card has never had an issue in her exact same phone and keeps chugging along merrily.paying a premium for a substandard product that fails in use after two months? no thanks. i'm going back to lexar, which hasn't failed me yet. i'm also getting rid of all my sandisk cards for my dslr's, just in case. the fact that sandisk is the first card thats ever failed on me, and a new card to boot, does not inspire confidence. buy and use at your own risk."", ""purchased in november 2012 less than 18 months ago for use in my then new samsung galaxy s3. it has never been removed from the phone until today when it failed. since the phone is still fine and the memory card is stored well inside, it's safe to assume this card has suffered no abuse. today, the card is totally unreadable. it can't be formatted by the phone. the pc doesn't see it at all. it's dead, jim. i'll be contacting sandisk about warranty today.update i've updated this from 1 start to 4 because although it failed, sandisk is replacing it at no charge. sometimes stuff fails. if a manufacturer will stand by it, that speaks well. nice that because i bought it on amazon i could search my orders and find the original invoice to use when i contacted them."", ""i cannot say if it's the sd card or the phone, but google sez it's the phone. put your mp3s on this card for your galaxy s3, and the result is a jumble of corrupted files. yep, that's what i got. so, in fairness to sandisk, i gave this card 4 stars, and a suggestion to y'all out there, get the 16gb card for your s3 instead."", ""i was given this card in october to add to my new samsung galaxy s3. i was thrilled i copied a ton of music onto the card and used my phone as my mobile ipod substitute, leaving my ipod classic on my desktop in its speaker system cradle.everything worked fine until a couple of weeks ago. i started getting messages that seemed to say that i had removed and inserted the memory card. of course, i hadn't touched it. then a few days ago the phone told me that the card contained unsupported files and that i needed to reformat it. well, i tried reformatting. after that, nothing. nothing at all. i pulled the memory card, reset the phone. reinserted the card. nothing. i tried the card in the adapter on 3 computers. it wasn't even visible.i called sandisk tech support. it didn't take terribly long to convince them that i had a problem. but they quickly offered me two 16 gb cards as a replacement. i literally laughed at them. i got the disturbing sense that this is something that they are required to try. if so, that's a lousy business practice. after bouncing me around a few time, they agreed to send me an rma and a shipping label. i duly sent the card off a couple of days ago. to be frank, i have no idea at all when i might receive a replacement.if i weren't already in the grips of sandisk, i would buy another card. the fact that 10 of the comments here are negative is an indication of a real quality control problem. a 10 fail rate is simply unacceptable for a product such as this.update well, i do have to give sandisk credit for customer support. i returned the card using the supplied ups label on a tuesday and i received a replacement by ups on the following monday. that's very good service. it does, however, increase my suspicion about the offer of two 16 gb because the 32 gb cards were out of stock. if they were out of stock, they sure got in stock in a big hurry. in any event, i've upped my rating to two stars."", ""i have lost my data 3 times with this card. i don't know if it's the card or the s3. my data always ends up as unrecoverable pieces in the lost.dir directory the phone creates the first time you insert the card. i don't trust it to hold anything i cant afford to loose.update i purchased akingston digital 32 gb microsdhc flash memory card sdc4 32gblast week as a replacement. it hasn't lost any data yet. i'll update here again if it has the same issue.update 2 thekingston digital 32 gb microsdhc flash memory card sdc4 32gbhas been in my phone for 2 months with no data loss. it is the better product."", ""update 6 18 14 well, i suppose nothing lasts forever. after almost a year, the card has gone bad. i use the card a lot in my smartphone a t mobile samsung galaxy s3 sgh t999 . all my photos, voice recordings, and downloads go on this card, and the downloads are transferred to my computer almost daily via usb cable. a few days ago, a video file i transferred to my computer refused to play correctly. no video, and the audio was skipping and squealing, which i recognize as the sound of a corrupted file. i thought maybe the transfer didn't complete tried it again, same result. i tried to play the file right on the phone, and it didn't play on my phone! i knew there was a problem. i tried copying the video to my phone storage and playing it there, still no luck. then i deleted the video and decided to download it directly to my phone, not the sd card eureka. it played perfectly.i formatted the sdxc card twice once from the phone and once through windows and tried the same test. downloaded video file to the card, then to the phone. same result both times it wouldn't play on the sd card, but it did on the phone. all videos used to play perfectly on the sd card. finally, i swapped out the card for my older, sandisk ultra 32gb micro sdxc card. like magic, it worked perfectly no matter what i played on it. so yeah, the 64gb card is dead. i should note that the card performed flawlessly for nearly a year up until a few days ago.thankfully, sandisk ultra products like this carry an incredible lifetime warranty or 10 years for regions that don't recognize lifetime their extreme line of cards raise that to 30 years! i've contacted their support for an rma so i'll update this review as events unfold. if they replace it quickly, i'll bump this back up to 5 stars.original review i'm using a samsung galaxy s3 smartphone. sandisk ultra micro sd cards have never failed me, and this one's no exception. i used to have a 32gb card. they're fast and reliable and never corrupt data, which is more than can be said for some cheaper brands like pny those fail quite often . i can't wait to get the new 128gb model!"", ""phone is a galaxy s3 from virgin. still getting sd card unexpectedly removed but i do know it's an issue with the phone and not the card."", 'i have had the 32gb in my galaxy s3 for almost three months and there were no issues. however, the phone just recently started telling me the card has unrecognized files or it is empty, causing the loss of my media. i chose to format it after seeing the error for too long, chalking it up to some random error. somehow, yesterday, all of the files on my card magically reappeared and i was able to play my music again, despite having had the phone format the card. shortly afterwards, the error reappeared. i put the card in my computer and it is simply not appearing. shame, but i think this is a risky card to purchase.', ""i purchased this product a few months back as a replacement for another 32gb sandisk memory card that wasn't even a year old that ceased to work. after using this memory card for a few months i started having the same problem where the card randomly stops working or is not even recognized by my galaxy s3 phone. i tried plugging it into my computer with the provided adapter and it seldom gets recognized. this card is not worth the money for it will not last. buy pny or any other brand. sandisk has lost a customer.03 12 2013 amazon.com rocks! they refunded the full amount of the purchase! kudos to them!"", ""i ordered this memory card because, obviously i needed more space on my phone. one of the reasons why i prefer android to apple products is it is way easier to upgrade storage space with android. my memory card arrived when i expected it to and now i have more than enough space on my galaxy s4....... i once gave this product a five star and everything before this sentence is the review from when i was satisfied with it. but now i'm having problems. i can't delete stuff of of the sd card. i tried formatting it on both my phone and my computer but nothing well delete so now i'm giving it a two star."", 'i just had an incident with my galaxy s3 phone however where the chip became corrupt.. is it the chip? is it the phone? i put one of these in my samsung phone and another in my samsung tablet. all is well except for that one time where the chip and phone got funny with each other and i had to erase all my music... the phone was able to format erase prepare the chip so it was immediately usable but i did lose my music. very weird. well, all i have to do is sync my music to my phone.. no big deal..', ""i had bought the 32gb card here on sale. it ran great for the first 4 months. this afternoon it unmounted from my samsung sgs iii. i powered the phone down, re seated the card, powered up and it was still not recognized. powered back down, pulled the card and popped it into the computer and it showed a single partition of 0 bytes. mounted the card back into the phone and booted into recovery my phone is rooted with cwm , where i double checked that it could not be mounted or formatted. i then tried to re partition the card but no luck. phone is back up and running fine on a spare 8gb card so no problems there. it doesn't matter how good or how fast the card is if it dies this quickly. i had most of my stuff backed up so no major loss, but i am out the cost of the card..."", 'i have an s3 which are notorious apparently for killing sd cards. last black friday i bought two normal the black ones 32 gb cards and my phone killed both. sprint swore it was the cards but i defended sandisk saying how would they sell me two defective cards in a row 16 each . i made a deal with sprint saying if i bought a new card and the phone killed that one they would have to replace my phone and cards at no cost to me, so i bought this one and so far no problems so shame on you sandisk. 5 stars for product, 0 stars for their greed.', ""after exactly month and a half this card is done...and with it i lost all my pics and videos...just after the return policy expired!! card is not recognized by my phone or pc. trying to get rma from sandisk...i own the s3 and have read extensive problems with the 32 and 64gb card class 10! samsung says is sandisk...and sandisk says is the phone ??? but i've seen other cards failing with different phones! all android by the way...what's the problem ?"", ""fortunately i got this as a lightning deal, so it wasn't that expensive. i purchased it in october, but didn't start using it on my samsung galaxy s3 until january. it was fine, until it wasn't. it chose to die today. just a little more than four months after i started using it. i checked my phone this morning and it told me that the sd card had been unmounted. i did not think much of it. but when i rebooted my phone and was still unable to find the card, i began to be concerned. when i got home from work, i put a different card in, and it worked fine. i tried to check the card on my computer, and it couldn't be seen. so the problem is definitely a card. unfortunately, i lost most of the pictures i've taken since getting this phone. i know that i probably should have backed them up, but i really didn't expect the card to fail so quickly. perhaps if i'd read all of the one start posts before buying, i would have. oh well, back to my 16gb amazon class 10 card until i can get a different one.i'm not even going to bother with a warranty claim. i don't need another card that will fail after four months."", 'i bought the sandisk 32 gb micro sd card class 10 in dec for a new galaxy s3. i used it for songs and video and pics. it started acting flaky in april and would unmount itself and then remount and i had problems with playing music. then it completely died and would not even reformat. this is a known issue, and i will write back after i try to get sandisk to replace it.', ""monday, november 26, 2012i put this in the galaxy s3 without formatting, restarted the phone and it showed 59.4g gb of space. i transferred all the files from the old 16 gb card and then moved all my music to the card with the phone connected to my computer by the usb cord. still lots of space left and the various music players seem to see all the music.tuesday, november 27, 2012the card didn't show up on the phone this afternoon. no message, just no songs to play and no card according to everything i could check on the phone. i restarted the phone and got a notification that the sd card was corrupt, needed formatting and that i would loose all data on the card. i restarted the phone again, without formatting, and the card came up like it had never been missing. i am writing this on thursday, 11 29 and i have not had another issue with the card.december 6well, i don't know what to think. the card disappeared again and i reformatted it fat32 in an attempt to fix the problem. the whole point of getting this large card was to have my music on my phone and not have to stream it from the cloud. i tried several music players and went with poweramp because of the good reviews and that i could specify the folder to play from. so poweramp is looking for the folder mnt extsdcard music and playing the songs in all the subfolders. it is poweramp that tells me that folder is not available.the card has gone missing one other time and restarting the phone fixed the problem.today, poweramp would not play and when i got home i found the music folder was gone. i also had ringtones folder and it was also gone. now, i may not be the sharpest saw in the shed, but i know i did not delete those folders. the card had other folders but not those two so it had not been reformatted.i am starting to think the problem is with the galaxy s3. i had a 16 gb fat32 card in this phone that had been in my previous htc phone. that card was not large enough to held my music so i don't know if it was disappearing or not. i wish this combination of phone and 64gb card was more reliable but just don't know where the problem lies.i lowered the stars from 4 to 3 but i really don't know if the problem is with the card, the phone or both. all i know is that they do not seem to be playing well together.december 7there was a notification on the phone this morning that the sd card was corrupted and needed to be formatted. i restarted the phone several times and got the notification each time. i reformatted the sd card using the phone, a step i don't think i have tried yet.december 8another minor problem i have is that the message counter gets stuck on 1 when i have no new messages. the only fix i have found is to restart the phone. that happened this morning and i got the corrupted card message again, but restarted again and the card came up ok.december 11so, the files on the card keep disappearing. the card is mounted and the phone shows the correct free memory but poweramp, and file directory programs do not see any files on the card. i restart the phone and the files come back. very strange. i played music on and off all day today without a problem and then this evening all the files disappeared again. restarted the phone and all is well again.december 15my phone upgraded to 4.1.1 yesterday and the same issues remain. it is a crap shoot as to if music will play. i take a lot of photos and use the service zenfolio to store and display them. i have an app that syncs with zenfolio and keeps a phone size version of the photos on my phone. i set this app to store the photos on the samsung sd card and have similar issues with it when the data on the phone goes away. this morning the sd card came up as corrupt again after a restart to get the data back. it took a total of 3 restarts to get the music and photos back.december 18i have been trying to play music stored on this card today and my phone has reset several times. very frustrating. i ordered a sandisk 32 gb mobile microsdhc flash memory card sdsdq 032g affp today for about 25.00 and i'll see if i have the same issues. very disappointing.december 28i purchased and installed thesandisk 32 gb mobile microsdhc flash memory card sdsdq 032g affpand copied all the files from the 64gb card to the new 32gb card. no formatting, no fuss, no muss. i have not had a phone reset since, have played music through bluetooth for hours in the car, have viewed photos. everything just works. half the memory but what i have is always available and the phone works, a good trade off. i am still disappointed that the 64gb did not work with the sg3. i have purchased aelago mobile nano ii usb 2.0 microsdhc flash memory card reader black to use the 64gb microsdhc card as a thumb drive.""]"
415,"in my galaxy s4, it has displayed exceptional speed and no loss of data. it was 15 reg 70 gives me something to brag about too. this was a great fast card and i had no issues with it.","['in my galaxy s4, super fast card, and am totally happy, not happy having to still type to fill the required words though', 'as i just mentioned, it is both fast and efficient. after several months of use in both my laptop and 7 inch galaxy tab 2, it has displayed exceptional speed and no loss of data. i highly recommend this card for use in computing devices and or tablets.', 'i love this card and it is super fast. great for putting it in a tablet to keep it from slowing up. and it was 15 reg 70 gives me something to brag about too.', 'this was a great fast card and i had no issues with it. my gs3 recognized it quickly and still works a year later.', 'fast card, reliable performance. got this card for my galaxy s3, no compatibility issues. would buy again for in a heart beat.', 'this is a very fast card. i have 2 or 3 of them now, and have had them for a few years, and they are all still working.']"
416,"i bought this card for my camera, which had a 720p video recording option. it works with my galaxy s4 and is fast enough to record 1080p videos - the adapter that came with it makes it easy to offload video to the macbook.","['able to capture 1080p full hd on my blackberry z10 now. with my other card i was only able to do 720', 'great little card. will allow 1080p recording on my note 3 phone. frustration free packaging is genius. make sure your device supports the high capacity card before ordering.', 'i bought this for my camera, which had a 720p video recording option. everything works just fine with the card and its adapter.', 'this works with my galaxy s4 and is fast enough to record 1080p video. i would purchase again i have always had good luck with sandisk cards.', 'i purchased this microsd card to record extended 1080p videos and it has worked flawlessly. camera did not immediately recognize the card, but going into the settings and selecting format solved the problem.', ""i'm using this 32 gb micro sandisk ultra to record 1080p video to a blackbox recorder in my car. i just popped it in and it worked. the adapter that came with it makes it easy to offload video to the macbook. it appears to keep up with 1080p video very well. i've never missed a frame of audio or video. it is constantly overwritten every 3 days with the oldest event and it has not failed yet. been using it for a couple of months now. seller mailed it usps and it arrived in 3 days."", ""card works fine. using in a wireless ip camera that records 720p. can think of much else to write... it's a memory card and it works""]"
417,"i bought a few cards for my phone, my gopro and my camera. they are hard to hold on to and get in and out of my drift cameras they get stuck all the time.","['for this special price i could not let them go.i bought a few cards for my phone, my gopro and my camera.... ideal', 'its amazing how small these cards are, be careful not to loose it, i have almost a couple of times, i use this in my gopro and it works very good. shipped fast as well. a plus', 'i have a problem with the size of these mini cards they are hard to hold on to and get in and out of my drift cameras they get stuck all the time']"
418,the size is perfect for heavier photographers. it's a great card - it has worked very well for me with my go pro!,"['i am continually amazed by the fact that this tiny bit of almost nothing can be so powerful. however, i caution anyone buying these micro cards for their gopro that they are extremely easy to lose, but i highly recommend them.', ""gets the job done for my gopro so that's good. i just never liked how small the actual card is due to its nature of it might just get lost...then that's game over. the price was amazing, so i got two for the price of half of one."", 'great card. it has worked very well for me with my gopro. great quality and speed. the size is perfect for heavier photographers.']"
419,"bought this for motorola razr maxx phone, it worked as advertised. works great. all is good.","['purchased this for my device, it worked as advertised. you can never have too much phone memory, since i download a lot of stuff this was a no brainer for me.', ""bought this to add memory to my phone. no problems installing and it works great. don't know if i could ask for anything more."", 'purchased for use as add on memory for motorola razr maxx phone. works great. package arrived as scheduled. all is good.', 'this was a gift for someone else that needed more memory space on there phone. i hope it works out for them.']"
