cluster_id,summary,original_reviews
416,yes very nice yes! perfect just as described good excelent perfect great. perfect perfect. good excellent perfect!,"['yes', 'very nice', 'yes!', 'perfect just as described', 'good', 'excelent', 'perfect', 'great']"
417,work good works great. good work great works good. great work writ!,"['working good.', 'work good', 'works great']"
418,"swiss phone provider has the biggest chip you can handle? if you have any questions, contact your provider to find out what is the most important chip.","['i bought a new phone and got this chip because it was the largest the phone would accept. i keep a lot of pictures on it. 100 satisfied.', ""when i got my phone i didn't know about 6gb out of the 16gb would not have been available to me from the start because of its operating system and all the software that was pre installed so i used this to get more than enough memory for my phone and it works great i have all my music a few movies and all my pictures and all my ebooks on it"", 'i bought this chip to be used to increase the use of my smart phone and it has increased the memory. at least for now.', 'i got two of these for two nokia 822 smart phones. be sure and contact your provider to find out what is the largest chip your phone can handle? sw']"
419,it fits easily into the micro sd slot and was recognized by windows rt upon boot up.,"['fast card., and so far, reliable. reformatted to ntfs with no problem. no problems in a dell venue 8 pro.', ""have had no issues and does what is advertised. very handy. quite happy. i've used it with windows 7, mac os x.formatted as fat32 and ntfsvery good card."", ""i bought this to expand my 32gb dell xps 10 to 64gb. it fits easily into the micro sd slot and was recognized by windows rt upon boot up. i did reformat the card old habit , and haven't had any problems at all."", ""had to return it because it only formats into certain formats and i needed ntfs which it would not do at the time.i did purchase this again in oct 2013 and found it work as needed. so far it's working great."", 'i purchased this to go into an external wireless connect drive that is made by the same manufacturer. other than having to format it differently than the default a very simple process , i have not experienced any issues with it.']"
420,using this is my surface pro. works great. 128522 you have to love amazon i bought this for my microsoft surface rt.,"['using this is my surface pro. works great. 128522 you have to love amazon', 'i bought this for my surface rt tablet and it works great, and love how it came with the adapter.', 'i bought this for my microsoft surface rt and it works great with it. i would recommend it to anyone.', 'bought this for my surface rt and it works just fine. also got it for 32, which was even better.']"
421,"transfers to and from are very fast. great price for the size and speed. transfers at about 10mb s, not super speedy but it allows me to run software from it on my windows tablet - but the prices would drop even more.","['as usual anything from san dish is a quality product. bought to use with my surface pro. works as described and fast connection.', 'works great with my surface rt tablet. transfers to and from are very fast. great price for the size and speed.', 'transfers at about 10mb s, not super speedy but it allows me to run software from it on my windows tablet.', ""i use this everyday with my microsoft surface and i'm very happy. no issues and great speed. wish the prices would drop even more though."", 'it works great and transfers quickly. i use it on my dell venue tablet and my polaroid xs100 action camera.', 'correctly priced. i bought it to use with my surface pro. works great out of the box and transfer speeds are excellent.']"
422,"i bought this card as high speed external memory for my asus me302c tablet. the card had absolutely no crapware preloaded, no compatibility issues whatsoever. it seems to be compatible with my samsung galaxy note 10.1, but no error messages - so life is good.","['i bought this card as high speed external memory for my asus me302c tablet to play movies, music, etc. the card meets all of my expectations, and was pleasantly surprised to discover that it had absolutely no crapware preloaded. no compatibility issues whatsoever.', 'with the onboard memory, plus this expansion card, my android tablet has more memory than my ipad. can i tell if the fast memory is really fast? no, not really. it seems to be compatible with my samsung galaxy note 10.1, no error messages, so i guess life is good.', 'added this to my dell venue 11 pro for extra storage space. i popped the card holder out of my tablet, inserted the memory card and the tablet recognized it right away. read write time is as fast as the ssd drive in my tablet. no complaints here!!', 'bought this for one purpose to plug into my asus tf700t tablet. worked perfectly nice and fast fast enough, at least and full 64gb capacity recognized.']"
423,i bought this product in order to use with my dell venue 8 pro tablet. it works as advertised and allows files to be stored on this memory instead of tablets memory - no issues whatsoever.ds bought it for my asus tf700t transformer tablet.,"['i bought this product in order to use with my dell venue 8 pro tablet. it works as advertised and allows files to be stored on this memory instead of tablets memory. i re formatted it to use ntfs mode and have not noticed any problems.ds', 'bought this for my asus tf700t transformer tablet. no issues whatsoever. great having 64gb internal plu, now, an additional 64gb in sd.', 'i bought it to expand the memory on a cheap android tablet. it is recognized and works fine. no problems.']"
424,it stores quickly and is easy to use. it comes with two adaptors so it can be fit to other computers when copying files when copied. i purchased and use with my surface to add to the memory for my windows 8.1 tablet dell venue pro and it works like a charm!,"['purchased to add to the memory for my windows 8.1 tablet dell venue pro and it works like a charm! also, i shopped aroundand it was the best price i found!', 'i purchased and use with my surface. it stores quickly and is easy to use. i really like that sandisk makes it compatible with regular sdxc and micro. good product.', 'good price. fast and useful to expand more storage for the newly bought asus tablet. build quality looks great. it conveniently came with two adaptors so it can be fit to other computers when copying files.']"
425,samsung note 2 transfers data in fon and to pc immediately. lives up the billing of very fast data transfer speeds.,"['in my samsung note 2. fast no delays. transfers data in fon and to pc immediately. good value for a top rated card.', ""lives up the billing of very fast data transfer speeds. i love that i can just plug my note 2 into my pc and drop stuff onto this thing to my hearts content. access speeds are very good and i've had no issues using it.""]"
426,amazon seems to have the best prices for our memory card needs. sandisk is one of the reliable names in this category - amazon is the most reliable name if you are looking for a memory cards.,"['we always come straight to amazon for our memory card needs, and sandisk is one of the reliable names in this category. lots of usable memory for minimum cost outlay so there is no downside to this product. max out storage on your compatible devices!', 'amazing how much stuff you can save on this little card. sandisk has always been reliable and i would recommend it. amazon seems to have the best prices.']"
427,"i bought this for my son's tablet for cartoon videos, movies and 34 games. this memory card ensures that his data can be moved to the next tablet, whenever its needed. it works perfectly allowing him to download music and games with ease.","[""i bought this for my son's tablet for cartoon videos, movies and 34 all 34 games he will be downloading he's under 5 yrs so they'll be small simple games ."", ""i bought this for my grandson to work with his new tablet. he's very happy with it, so much so that i'm sure that he prefers tablets to laptops. it gives him all the function that he needs. this memory card ensures that he can keep his data and move it to the next tablet, whenever its needed."", ""i bought this for my 6yr old's nabi tablet. thing works perfectly allowing him to download music and games with ease. loved the price and trust sandisk products."", 'this microsdhc card fit perfect in my grandsons tablet. its great to be able to download extra music and games for him.', ""bought this for my son's tablet asus prime and it works great. we were able to load his music, movies, and a few apps and haven't noticed any lag time as we have in the past with other cards. would definitely purchase more.""]"
428,the 32 gb one went on sale and he bought it for his grandson for a tablet. it is working just fine and has total confidence in sandisk storage items.,"['i bought it to expand my surface rt tablet, reliable and stable my data is intact and secure.highly recommended', 'i bought this for my husband and then the 32 gb one went on sale so i bought that one for him. i use this one in my tablet and i love it! no issues!!', ""i purchased this for my grandson for his tablet. i actually purchased 2. he loves his games so i wanted to be sure he had plenty of space to save everything he wanted. they must be working, i've heard no complaints."", 'this product provides me with a stable and compatible storage augmentation for my android tablet. a true asset to my needs', ""wanted to expand my storage on my surface tablet, and the price was right.works as expected, no issues. i'm pleased with my purchase."", ""to be honest i purchased this because my son said i needed it with my tablet...i'm sure it will be fine..."", 'bought this item to use in my android based tablet and it has worked just fine. doubled my storage capacity at a very reasonable cost.', ""purchased this to go with my spouse's new sony tablet, he is happy because unlike me, he doubts he will every fill it up. i on the other hand will use his tablet to take photos and such. now, i don't have to worry about missing that surprise shot when my tablet isn't around and his is."", 'i bought this to stretch the capability of my lg gpad 8.3 gpe tablet.it is working just fine and of course i have total confidence in sandisk storage items.']"
429,samsung tf300t is a geniune and performs as expected in my asus tablet. the microsdxc is just what i need for my surface tablet. just plug and play operation with no issues.,"['it is an almost required piece for my samsung tablet. it was at a good buy. it is easy to use, and easy to install.', ""works great, it's the real deal not a fake, as one often finds on some websites great in the galaxy tablet, and with an adapter, slots easily into my computer."", 'its geniune and performs as expected in my asus tf300t tablet. includes sd adapter and has a nice sandisk app in the play store.', 'perfect and fast. this microsdxc is just what i need for my surface tablet. just plug and play operation with no issues.']"
430,"i bought two of these for my samsung tablet and one for a galaxy note. works great and has ordered several for her smartphone, tablets - and so far they work great so if you need more space order would recommend.","['i purchased two of these one for my samsung tablet and one for my samsung galaxy note. great hardware that is truly speedy, responsive and meets my needs!', 'this is a very good item, fits perfectly in my tablet, its confortable, and protect it. works very nice, great item...', 'bought for android tablet. the best part of android is adding these. works great own 4 of these!', 'nice item and i have ordered several for my smartphone, tablets and so far they work great so if you need more space order', 'would recommend. i have 2 of those, one in phone one in tablet. probably i will get one more for gf.', ""this is the second one of these that i've purchased. the first was inexpensive, quick, and easy to install in my wife's samsung tablet. i was so impressed that i bought another to install in my samsung."", 'i know armed with this in my android tablet and wearing my three wolf tshirt, i will be the envy of all geek girls who will be uncontrollably attracted to my asian maleness.', 'works well in our tablets and phones', 'i installed this in a tablet that i am giving as a gift, and so far so good. this is the second one i purchased i installed the first one in my tablet and it seems to be working fine also.', 'this is what i needed for my tablet and it works great. i will buy two the next time. thank you .', 'i got several of these for my tablet.. so far i am very happy.. actually i have one in my phone, one in my tablet, and one as a backup for traveling.. so far they have been great for me...', 'just what i needed for my tablet. recommend the product and getting one for my phone too. fits my expectations.', 'works great i purchased two one for my new cell phone and one for my new tablet.']"
431,"sandisk cards are fast and have the solid quality i expect from them. they are decently fast, writing speed is able 10mb, it is plenty fast for hd video.","['transfer files easily and very fast. sandisk makes great sd card and they are very reliable. i am very pleased with this product.', ""i've used sandisk cards for as long as they have existed. these cards are fast and have the solid quality i expect from sandisk. recommend."", 'i have a long term positive experience using sandisk cards. the card works great both transfer and read speeds. i have now purchased five of these cards over the past few months and my experience continues to be great. i recommend this product.', 'sandisk has always been a reliable brand for me, their products typically outlast the devices they were paired with. this cards is decently fast, writing speed is able 10mb, and read is in the 24 6 range, it is plenty fast for hd video.', 'fast shipping. good packaging. fast speed card. does what its supposed to do. sandisk is a well known brand and i use many of there products. currently using in a lenovo yoga 10.']"
432,the transfer speed is great and playing movies from the card has not been a problem yet.,"[""so i'm not going to pretend to be an expert on sd cards, but i still like this one. it is relatively inexpensive, works wonderfully for the movies i want to store and watch on my samsung galaxy tab 7 2.0, and i haven't had a single problem with storage yet."", ""i use this with my samsung galaxy tab 3 10.1, and it has worked seamlessly. i use it to store movies to watch while travelling, and haven't had an issue yet. the transfer speed is great and playing movies from the card has not been a problem."", 'i put this into an old samsung table that my kids use and it seems to work well. we have some videos on this card as well as a large number of apps. i have not had any problems.']"
433,samdisk flash drives went in my sons mobile. cheapest price i found for the 128gb version... it worked in a sansa clip zip when another generic brand didn't.,"[""i am really pleased with all samdisk flash drives i've had and this is no different. it went in my sons mobile and nothing but good things to say...like it should be"", ""we bought 2 of these for our gsiii's. no issues, fast read and writes and the price is right. not a big surprise another quality product from sandisk."", ""didn't expect any problems and didn't have any either. great sandisk quality at a decent price. speed as rated. happy"", 'works as expected, no problems, second time i purchased this item, happy with purchase. cheapest price i found for sandisk.', ""so i bought another sandisk product, and guess what? it works. great job guys. and not too pricey either. can't wait for the 128gb version..."", ""this worked in a sansa clip zip when another generic brand didn't. no complaints other than a couple cbs higher price.""]"
434,"i got it for my galaxy s4 and it works well. it will not do ntfs, but its not necessary for her purposes!","['i got it for my galaxy s4 and it works well. it has a good speed and good space which is something i definitely needed. sometimes it has a hard time getting recognized in my computer, but i always find a way to make it work. it will not do ntfs, but its not necessary for my purposes.', 'i like it comes in handy fits good with my galaxy s5 smartphone, no problem with filing data on a computer.']"
435,i bought this for my surface pro for a few months. it works well with my tablet and does the job without any issues - it read and was used with no issues. the product was delivered on time and in good condition.,"[""bought it for my surface pro. i've had it in there for a few months and i've had no problems. very fast and stable."", 'bought this to use in my 8 inch onda tablet. no problems or issues installing or using. have about three months. would recommend to others.', ""what more can you ask for ? no errors ever detected by android os, and having this unit plugged into my tablet means i'm never without data or pictures that i want."", 'fast and reliable. well worth the price. works in my android tablet 7.0 with no problems. setup was no problem.', ""i use this in an asus android tablet. i've had no problems using it to transfer data between the tablet and pc. no trouble with storage errors either."", 'bought it for my tablet. it works well, and it has been working now for about 6 months. i have no complaints.', 'just what i am expecting for this brand, i installed it in my tablet the moment it arrives and it works perfectly.', 'i mounted it in my tablet lenovo thinkpad 2 and it has been doing just fine and working well without any problems.', 'works great, better than i thought if you cave a surface tablet i truly recommend it it will work straight away.', 'works as expected and it was fast, i am hoping this survived being attached to the item it was bought for as it has met its end flying into a concrete wall the android tablet it was attached to was suicidal oh well would recommend to anyone have fun..', 'i never faced any issues ...so far..so good. it works well with my tablet. it is super fast and reliable.', 'i bought this one for my tablet... well it is very fast. durable and long lasting... i recommend this item...so get one now.', ""currently using this in my tablet for my retro gaming and it works great. haven't lost anything and speed works fine. i don't have a negative thing to say it."", ""i got this for my tablet have used this brand before on other things. it's a reliable brand i never worry about quality with it."", 'needed this to put into my new tablet. this is exactly as described and works great no complaints . would recommend to others and the price was good too.', ""using it in a 10 34 android tablet and have had no issues. mounted easily and seems to be doing it's job!"", 'it was a good value for money , product was delivered on time and in good condition. i am using it with my tablet and am happy with the performance.', 'this went in a new asus tablet with the latest android system in it. it read and was used with no issues.', 'it does the job without any issue. i use it on my microsoft surface pro tablet. fast and reliable. i would recommend it.', ""used this in an android tablet. it's fast, reliable and performs exactly as expected."", ""very, very good and reliable. use it in my win8 tablet, so i don't take it out a lot, but when i do, it seems to work fine in other places. i bought it a while ago, and it's never failed. i would recommend it."", ""i use it for a tablet. i can only say it works with my tablet and it doesn't break. no more remarks.""]"
436,"the asus tf 700 x tablet has greatly enhanced the capabilities of the tablet. the memory card came on time, in fact it came early, i'm pretty techno challenged, but have used it for picture storage and successful transferring data from the device - a great way to expand the 16gb tablet we bought for my wife","['excellent used to upgrade the capacity of my asus tf 700 x tablet, has greatly enhanced the abilities of the tablet, easy to use and to transfer information as necessary.', ""we needed an option to increase the storage available in my wife's nook tablet and this serve the purpose perfectly. just inserted it into the micro sd slot and seconds later it was recognized."", 'the memory card was exactly what i was looking for. it came on time, in fact it came early. now i have upgraded the memory for my tablet and can download movies to take with me any time i need to.', ""maximize your storage now with this product. installed easily, even for tablet new bees. the tablet recognized it no problem. and i'm pretty techno challenged, but have used it for picture storage and successful transferring data from the device."", 'installation on my surface was simple and added a lot more storage to my tablet. i liked the sd adapter so that i can use it like a mini usb drive from my larger pc.', ""it's an inexpensive way to expand the 16gb tablet we bought for my wife's sister, who wants big storage. was pretty easy for the tablet to detect it.""]"
437,the 32 gig san disk memory card went into a dell tablet given christmas gift. this is the one to buy.,"['this is the biggest memory card i have at 32 gig. it works fine! i am using it on an 8 inch dell tablet with windows 8 and a solid state 8 gig hard drive.', 'the 32 gig san disk memory card went into a tablet given as a christmas gift.no problems and fast performance.i loaded all the music and some video that was stored in a laptop.i still have 12 gigs left.very happy with the memory unit.', ""i originally bought this for my digital slr and it works the way it is supposed to. since i didn't need capacity for over 7,000 pictures i put this in my samsung tablet and got a 32 gb for the camera. if you need or just want 64 gb of memory this is the one to buy."", 'i bought it for my grand daughters camera, but when my 64gb memory refused to work with my windows tablet, i swapped them and this one is working splendidly.', 'it says on the acer that the max is 32gb but i popped this puppy in and it read the 64 gigs just fine. i have my mp3s and some photos on here so i do not clog up the hd for my tablet.']"
438,64 gb microsd is a nice memory support for any device. the storage is great and the memory is good for every device.,"['i love this 64 gb microsd. i dont ever have to think about it now. i love that we can get such a large amount of memory for our devices.', 'adds a really nice support of memory for any device. i enjoy not worrying about running out of space now.', ""it's amazing to think that i need the space, but i do, and 32 gb is nice. love not having to worry about needing more space on my phone...yet."", 'there is nothing really to say except that i love having this much storage and not having to worry about running out.']"
439,sandisk always makes quality cards. it always gets read write speeds of at least 14mb.,"[""very fast card in my sgs3. sandisk always makes quality cards. i always get read write speeds of at least 14mb s and 22mb s with this card see my uploaded pic . card hasn't given me any problems. reliable, fast, great price. a !!!"", 'this card is one of the fastest sd cards on the market. it works great for your samsung galaxy note ii. no issues with installation or device recognition. highly recommended.', ""this micro sd is very fast, i use it in a samsung galaxy note ii and i don't have any problem regarding low speed."", 'purchased two of these as they are the best. yes there are faster sandisk cards but this works just fine in the note ii .']"
440,this tablet will increase the memory up to nearly 100 gb. this will upgrade her memory to the maximum. she won't give it back!,"['this is just what the tablet needs, it increases the memory up to nearly 100 gb so i will bnever run out of storage space.', ""this is a memory card that will be used for my wife's tablet. this will upgrade her memory to the maximum. she will have no storage space problems."", ""i inserted this little gem in to my new nook hd and let me tell you....wow. she loves it so much and she won't give it back! instead of buying larger capacity tablets....just buy the smallest amount of gigs and buy one of these little dudes."", 'got this for my sweetie. her tablet has 32 on board. she likes books and this will hold a lot. that and the quality and price are great.', 'this small but big in memory will be the perfect gift for a samsung tablet.i am pretty sure she will love it.']"
441,sandisk memory cards have never been in issue for years. price of flash decreases as prices of a memory card decrease. can't compare to other brands as never has an reason to switch.,"[""big fan of sandisk and even more so as the price of flash decreases. can't compare to other brands as never has a reason to switch, minor price variations do not compel to do so and performance quality has never been in issue in many years of suing brand."", ""i've never had an issue with sandisk memory cards, and likewise. great price for what you're getting, memory is getting cheaper, and speed isn't a huge issue for me for smartphone use, so this was ideal. can never go wrong with sandisk."", ""this is probably the nth memory card i've bought from sandisk, and so far i'm still very happy. r w speeds are decent and none have given me any troubles."", 'prices on memory go down all the time. this was a good sale price when purchased. sandisk has always worked flawlessly for me.', ""memory card works fine, no problems. i have a number of sandisk memory cards, and i've never had any problems with them.""]"
442,"i put it into my phone, and now it is like a phone has unlimited storage possibilities on it. this was an awesome addition to the phone and how much storage space he's been able to store on the new phone. it just worked out of the box.","['i put it into my phone, and now it is like my phone has unlimited storage possibilities on it. thank you!', 'see above. nice to have the extra room in my blackberry z30. lots of content goes with me. packaging was adequate but not over the top.', ""i got this so i made sure my new smart phone had enough storage. i, unknowingly, got the phone with a ton of space but this was an awesome addition to the phone and how much i've been able to store on it. highly recommended."", 'this is great. it gives me a lot of extra storage space for my phone. it just worked out of the box. perfect.']"
443,"i have space now. it works great, in my phone now. worked good in talbet and gave it more space too do more games and pictures and download too save all your pictures awesome! comes in extremely handy - thanks sandisk!","['worked good in my talbet and gave it more space too do more games and pictures and download too save all your pictures', 'awesome! so much space, and it works with my phone, all i could ask for! comes in extremely handy. thank you sandisk!', ""i don't know why but i just needed some space. this provided me with the space to put all my extra stuff that does not physically exist...but it exists in the realm of awesome stuff. i have space now. it worked great. i have more memory now. oh joy."", 'works great, in my phone now i was running out of space but this came to the rescue now i can take more pics!!!', 'really helpful i needed to backup some photos and there was plenty of space left']"
444,san disk is hard to beat. you will pay more for the brand but you get a quality product. it worked very well for my e-mail ring tv dr. james mcdonald',"['san disk is hard to beat. you will pay more for the brand but you get a quality product. would purchase again.', ""you can't possibly go wrong with a san disc product! although i purchased this for my son, i have used san disc in the past and have never been disappointed!"", ""i prefer the san disk brand over other types. this is a great size for phones camera's. i would buy again."", 'san disk has always been a good brand for me. it worked very well for my samsung galaxy phones and tablets.', ""excellent brand, as good as any of the other cards i've ever used. highly recommended for any appropriate uses. i like all of the san disk products.""]"
445,microsoft surface rt has some extra memory needed extra disk space in her surface pro 1. the card is nearly as fast as the ssd.,"['i bought this for media storage on my surface 2 and absolutely love it. it allows me to store my videos, pictures, and music on a removable drive and keep my tablets memory free for apps. i would recommend this to anyone with a tablet looking to expand their storage capabilities. shipping and packaging were perfect and quick.', ""i bought this for my ms surface tablet and this tripled my storage space. i copy all my media to this and have endless hours of entertainment when i'm on a plane ride or in hotels."", 'am using this as additional storage on my new surface pro. works great and seems fast enough for my needs!!!', 'i use this on my 32 gb microsoft surface rt and it does the job as advertised, so 5 stars.i have used it to extend the storage capacity on the tablet to 64gb for storing documents, pictures etc. there are many articles on the internet that show you how to do that.', 'i got this to expand the storage in my microsoft surface and it works great. i can quickly transfer data on to it and then pop it out and put it into my desktop or phone. definitely recommend if you need big storage for your mobile device.', 'bought this for my microsoft surface pro for extra storage and it works great i just put it in the slot and it showed up in my computer just like it was supposed to.', 'this was the perfect addition to my surface tablet. it came in easy to open packaging and it worked from the moment i pout it in the microsoft surface tablet. expanded my 32 g tablet to a lot more storage for movies and music.', 'added this to my microsoft surface rt tablet and it works perfectly and is extremely fast. perfect for storing videos!', ""i got this to increase the storage in my ms surface rt. it has worked like a charm and i've never had any problem with it."", ""i bought this for my surface pro 128 gb. so now i have an additional 64 gb which i use for movies and music etc so i don't use up my 128 gb ssd for that stuff. works great!"", 'i bought this memory for my microsoft surface rt. it works great and it is super fast. i am storing movies, music and pictures. great!', 'got this to go in my daughters microsoft surface rt and it is doing great! she loaded a movie on it and is happy her device has some extra memory', 'needed extra disk space in my surface pro 1. put in this item and have had no problems since. very good performance similar to my ssd hard drive.', 'now my new surface tablet is complete!with all this storage i redirected my photos, music, videos and documents to save to the card. its fast and i love keeping my internal storage available for apps only.', 'very useful for surface pro to increase capacity from 128gb. can also be used as backup in case something goes wrong', 'great but i still dont know how to use it to store my apps on the surface, the only reason why i bought this thing', 'purchased this as a memory addition for the surface. great way to add all files for a meeting, so the laptop can stay behind. this card is fast enough so you can access files quick. great product.', ""my surface's disk space was very limited until i popped this in. it is a wonderful solution to the 64gb surface pros and with windows 8.1 we will have even more flexibility when interacting with sdxc cards. the pictures and videos load just as fast as if they were on the native hard drive."", 'added additional storage on my surface tablet. it allows me the storage of items that i want or need to transport to other devices.', 'i got this for my new microsoft surface pro, just in case i needed more room. it comes with a adapter if needed and works great for more storage room.', ""no problems here, works perfectly fine just as expected. threw it into my surface pro to get a little more storage capabilities for music, media, etc. . had to format to use which i didn't realize at first, but that's my fault for being an idiot in the first place. no complaints, fine product, would recommend."", 'was able to increase storage on my surface rt. no more carrying around an external hdd. holds enough of my music library.', 'i personally got mine to expand my surface storage and it works brilliantly, it holds all of my media movies, tv, books, and pictures with plenty of room to spare.', ""it's 128gb, what more needs to be said? i stuck it in my surface pro as additional storage space and it does just that, no problems."", 'plugged it into my surface 2 and doubled my storage capacity. i have had no problems with it. it is fast enough to use for videos.', 'i just added about 35 more space to my windows surface pro with this little gem. 64gb . it worked seamlessly.', 'delivery was on time and the device worked perfectly for my microsoft surface pro. i needed extra memory for my surface and this 64g was perfect.', 'easy to use, no thought necessary and plenty of storage for movies to use on my microsoft surface pro 2', 'bought a windows surface with 8 pro. it has a 128gb ssd which is pretty good, but adding the card gives me 64gb of storage and backup that is nearly as fast as the ssd.', 'i use this in my surface rt to store movies etc for the kids and be sure that it wont be tampered with']"
446,samsung galaxy tab 4 works great and allows us to add a lot of videos onto our tablet!,"['we bought this to go with our new samsung galaxy tab 4. works great and allows us to add a lot of videos onto our tablet.', ""got this for my girlfriend for the tablet i bought her, she love this as she can now put all the music and pictures on her tablet that she wants and doesn't have to worry about running out of space anymore.""]"
447,"samsung tablet has 32gb of memory space, perfect for books, music and pictures. added 16 g of onboard memory in the tablet, making it pleasurable for more photos / videos - especially if you need to store more pictures and videos.","['i installed this on my samsung tablet tab 2 7.0. there is definitely a performance difference on my tablet especially when i load up all my apps.', ""got it for my note 10.1 and it's great being able to pop it into my computer via the adapter to load large amounts of pictures on and then back into my tablet. kinda wishing i got a larger capacity one."", 'was purchased to expand memory in a tablet. it works well in my a tablet and can be used in a camera using the adapter.', 'i bought this as additional memory for my ten inches samsung tab and i happy with it and noe have more storage', 'i have recently purchased a samsug galaxy tablet. the sandisk 32 gb. memory card was an excellent addition to the already powerful tablet pc.', 'i purchased this item to expand my samsung galaxy tab3 7.0 memory and it fit well and is what i wanted, i would recommend this item.', 'i wish i could install one of these in my head. but i will have to settle for installing it in my brain. the increased memory for my tablet has been great allowing me to use it for many things.', 'comore esta memorka para completar mi nueva samsunb galaxy tab y funciono muy bien...ahora tengo 48 gb de memoria para alamcenar info.', 'i bought it to have extra storage on my samsung tablet. if anyone wonders in which direction you place it in the black side is on the back, while the red and gray side face the front screen. aldo works great on my canon dslr with the adapter.', 'i am using this item to extend the memory capacity on the samsung galaxy 7.7 tablet. very good price with free shipping order 62 35 and it works as advertised!', 'i bought this for a tablet that i bought alldaymall tm a70x 7 inch android 4.2 4 gb a20 dual core tablet pc i was skeptial at first but it worked great for my tablet and for the price it boosted my memory from 4 gb to 36 gb in total good product!', 'installed this into my new galaxy tablet and sure is nice to have the extra memory, allows for additional apps.', 'got this to expand my memory in my samsung tablet it increased my ability to store more photos. good purchase', 'with the small 16 g onboard memory in this tablet, the added 32 makes it pleasurable for textbooks, music and pictures.', '32gb worth of memory space, perfect if you love installing a variety of apps and it is useful when you need to store memory into your phone, camera, or tablet.']"
448,"i am using this to add capacity to my android powered hp slate 7 34 tablet. it has worked great so far, and has been able to install and run software from this sdhc. this works great for added memory on my new asus t100 tablet laptop.","['i thought only a 32 gb would work in my 32gb asus pad but this works great in it...i wanted more space an this made it easier to put on vids an way more pics', 'i am using this to add capacity to my android powered hp slate 7 34 tablet, had to re format to ntfs to work but then it worked great! note many devices will only work with up to 32 gb card only, check your specs before ordering', 'i bouth it in order to extend the capacity of this tablet 64 gb .now i have 128 gb on my asus transformer infinity...', 'i am using this in a samsung series 7 developer build tablet to expand its hard drive capacity only comes with 64gb ssd . it has worked great so far, and i have been able to install and run software from this sdhc.', 'i installed this micro sd in my asus tf300 transformer and it worked even though the tablet only supports up to 32gb. this added 60 gb of usable space.', 'very nice addition to a xperia z tablet expanding the storage area up to 64 gigs. easily seen by os of my tablet. fits micro slots', 'amazing how 64gb now fits on a micro card. i added this to the asus vivo tablet to extend the memory and am very glad that i purchased it. working great and have always trusted scandisk!great item......great purchase!', 'this works great for added memory on my new asus t100 tablet laptop. it came with a 64gb hard drive and now with this i have 128gb.', ""it is a good card and does the job well. now i am going to have to fill in this space as there isn't much else to say about this. using this as expansion for dell venue 8 pro. now have almost 64g of open capacity on the tablet."", 'my windows tablet came with a 32 gb storage space allocation. this allowed me to add the extra space i needed for applications, and media to let me use the tablet the way i wanted, and not be limited to the available storage space of the c drive.', 'bought this to expand storage in my windows 8 tablet.so far, so good. minor point, the microsd slot on the t100ta is a bit too 34 shallow 34 , so the card protrudes slightly keep that in mind if buying this card for that tablet.', 'i got this to upgrade my tablet to 40gb with the micro sd card. the tablet is a ainol ax1 with 8gb of storage. i thought i needed more storage for movies. seems to work just fine.', 'got this along with sanoxy micro usb otg to usb 2.0 adapter and anker uspeed usb 3.0 card reader 8 in 1. works as described and i now have 64gb of extra space! i use this in my transformer infinity tablet as well for a total of 128gb of storage!']"
449,"the tablets arrived on time, works as advertised. the devices arrived a day later - and the device was able to be recognized immediately with no problem. it is not yet known if the tablet is working properly.","[""works well with the tablet and htc phone, it doesn't need to do formatting. the devices recognized immediately with no problem. recommended!"", 'not sure what you can say about a storage disk. it arrived on time, works as advertised. i had no trouble installing it in my new yoga 10 tablet.', 'works great, no issues. tablet recognized it immediately and the speed is great. lots of storage and no compatibility issues to report.']"
450,32 gb micro sd chip is the cheapest memory card i could get at the time. it works great and is fairly cheap compared to other 64gbit cards without sacrificing quality.,"['32 gb micro sd chip. if this is the size and memory amount you desire, this memory card has never failed or had errors on me. 5 stars for that and being the cheapest i could get at the time.', 'love it. it works great and is fairly cheap compared to other 64gb sd cards without sacrificing quality. sandisk has always made great products.', 'exactly what it looks like. 64 gb micro sd card. reads and writes well. comes in good packaging with an sd card adapter. sandisk brings a high quality product and i tend to stick with them over some other cheaper brands.', 'just another 16 gb micro memory card. quality build and on sale, the cheapest around.', 'great little micro sd card! the 64 gb of storage is awesome. very dependable brand. i have this brand for other devices and always works like a charm!']"
451,great transfer speeds for my tablet. going on a month now and it works just fine. it arrived on time not excessively packaged.,"['great transfer speeds for my tablet. going on a month now and it works just fine. highly recommend it to anyne.', 'product arrived on time not excessively packaged. worked perfectly out of the box. speed is excellent as i can play movies on it and the large file transfer time is very quick on the tablet.']"
452,sandisk ultra microsdhc class 10 cards work reliably on all my different cameras and phones.,"['i dont understand why but i use both micro sd cards and usb and these always seem to work better and last longer.', ""i have several of these microsd cards i found that it's easier to have one for each camera that i have and with the price of these cards you can go wrong.. i have a total of 10 and not one of them has failed!"", ""i really like these sandisk ultra microsdhc class 10 cards. i have several and when i see huge price drops i pick them up for phones, cameras, gps' as well as tablets, on which i store video files for traveling. i've never had a problem with a sandisk."", 'the sandisk ultras tend to work reliably on all my different cameras and phones which is not always true of some common but less expensive cards. this simplifies ordering but they do cost a bit more.']"
